shipment_id,order_id,shipment_date,delivery_date,date_ingested
856,856,,,2023-06-04
857,857,,,2023-06-04
858,858,2022-06-03,2022-06-05,2023-06-04
859,859,,,2023-06-04
860,860,,,2023-06-04
861,861,,,2023-06-04
862,862,2022-04-04,2022-04-06,2023-06-04
863,863,,,2023-06-04
864,864,,,2023-06-04
865,865,,,2023-06-04
866,866,,,2023-06-04
867,867,,,2023-06-04
868,868,,,2023-06-04
869,869,,,2023-06-04
870,870,,,2023-06-04
871,871,,,2023-06-04
872,872,,,2023-06-04
873,873,2022-02-07,2022-02-08,2023-06-04
874,874,,,2023-06-04
875,875,2021-10-27,2021-10-29,2023-06-04
876,876,2022-03-28,2022-03-31,2023-06-04
877,877,,,2023-06-04
878,878,,,2023-06-04
879,879,,,2023-06-04
880,880,2021-01-10,2021-01-12,2023-06-04
881,881,,,2023-06-04
882,882,,,2023-06-04
883,883,,,2023-06-04
884,884,,,2023-06-04
885,885,2022-07-23,2022-07-26,2023-06-04
886,886,,,2023-06-04
887,887,,,2023-06-04
888,888,2021-07-19,,2023-06-04
889,889,2022-08-28,2022-08-30,2023-06-04
890,890,2022-03-16,2022-03-17,2023-06-04
891,891,,,2023-06-04
892,892,,,2023-06-04
893,893,2022-05-19,,2023-06-04
894,894,2021-10-19,2021-10-21,2023-06-04
895,895,,,2023-06-04
896,896,2022-08-21,2022-08-24,2023-06-04
897,897,,,2023-06-04
898,898,,,2023-06-04
899,899,,,2023-06-04
900,900,2022-02-17,2022-02-18,2023-06-04
901,901,,,2023-06-04
902,902,,,2023-06-04
903,903,,,2023-06-04
904,904,,,2023-06-04
905,905,,,2023-06-04
906,906,,,2023-06-04
907,907,,,2023-06-04
908,908,2021-06-30,2021-07-01,2023-06-04
909,909,,,2023-06-04
910,910,,,2023-06-04
911,911,2022-06-01,2022-06-04,2023-06-04
912,912,,,2023-06-04
913,913,2021-06-16,2021-06-18,2023-06-04
914,914,,,2023-06-04
915,915,,,2023-06-04
916,916,,,2023-06-04
917,917,,,2023-06-04
918,918,2021-02-28,,2023-06-04
919,919,2022-08-03,2022-08-05,2023-06-04
920,920,,,2023-06-04
921,921,,,2023-06-04
922,922,,,2023-06-04
923,923,2022-04-15,,2023-06-04
924,924,2022-02-02,2022-02-04,2023-06-04
925,925,,,2023-06-04
926,926,,,2023-06-04
927,927,,,2023-06-04
928,928,2022-07-09,,2023-06-04
929,929,,,2023-06-04
930,930,,,2023-06-04
931,931,,,2023-06-04
932,932,,,2023-06-04
933,933,2022-07-17,2022-07-20,2023-06-04
934,934,2022-08-19,2022-08-22,2023-06-04
935,935,2021-08-04,2021-08-05,2023-06-04
936,936,,,2023-06-04
937,937,,,2023-06-04
938,938,2021-07-31,,2023-06-04
939,939,,,2023-06-04
940,940,,,2023-06-04
941,941,2021-08-29,2021-08-31,2023-06-04
942,942,2022-02-18,2022-02-21,2023-06-04
943,943,2021-06-19,,2023-06-04
944,944,2022-03-27,,2023-06-04
945,945,2021-03-25,,2023-06-04
946,946,,,2023-06-04
947,947,,,2023-06-04
948,948,,,2023-06-04
949,949,2021-08-27,2021-08-28,2023-06-04
950,950,,,2023-06-04
951,951,,,2023-06-04
952,952,2022-06-19,2022-06-22,2023-06-04
953,953,2022-07-31,,2023-06-04
954,954,,,2023-06-04
955,955,,,2023-06-04
956,956,,,2023-06-04
957,957,2022-06-14,2022-06-16,2023-06-04
958,958,,,2023-06-04
959,959,2022-04-17,,2023-06-04
960,960,,,2023-06-04
961,961,,,2023-06-04
962,962,,,2023-06-04
963,963,2022-02-16,,2023-06-04
964,964,,,2023-06-04
965,965,,,2023-06-04
966,966,,,2023-06-04
967,967,,,2023-06-04
968,968,2021-04-23,,2023-06-04
969,969,,,2023-06-04
970,970,,,2023-06-04
971,971,,,2023-06-04
972,972,2021-05-13,2021-05-15,2023-06-04
973,973,,,2023-06-04
974,974,,,2023-06-04
975,975,,,2023-06-04
976,976,,,2023-06-04
977,977,,,2023-06-04
978,978,,,2023-06-04
979,979,,,2023-06-04
980,980,,,2023-06-04
981,981,,,2023-06-04
982,982,,,2023-06-04
983,983,,,2023-06-04
984,984,2021-11-25,2021-11-27,2023-06-04
985,985,2022-08-08,2022-08-10,2023-06-04
986,986,,,2023-06-04
987,987,,,2023-06-04
988,988,,,2023-06-04
989,989,2021-05-09,2021-05-10,2023-06-04
990,990,,,2023-06-04
991,991,,,2023-06-04
992,992,,,2023-06-04
993,993,,,2023-06-04
994,994,,,2023-06-04
995,995,,,2023-06-04
996,996,,,2023-06-04
997,997,,,2023-06-04
998,998,,,2023-06-04
999,999,,,2023-06-04
1000,1000,,,2023-06-04
1001,1001,2022-06-23,,2023-06-04
1002,1002,,,2023-06-04
1003,1003,,,2023-06-04
1004,1004,,,2023-06-04
1005,1005,2022-07-13,2022-07-16,2023-06-04
1006,1006,,,2023-06-04
1007,1007,2022-03-23,2022-03-24,2023-06-04
1008,1008,,,2023-06-04
1009,1009,,,2023-06-04
1010,1010,,,2023-06-04
1011,1011,,,2023-06-04
1012,1012,,,2023-06-04
1013,1013,,,2023-06-04
1014,1014,,,2023-06-04
1015,1015,,,2023-06-04
1016,1016,,,2023-06-04
1017,1017,,,2023-06-04
1018,1018,,,2023-06-04
1019,1019,,,2023-06-04
1020,1020,,,2023-06-04
1021,1021,,,2023-06-04
1022,1022,,,2023-06-04
1023,1023,2021-08-15,,2023-06-04
1024,1024,,,2023-06-04
1025,1025,,,2023-06-04
1026,1026,2021-07-10,,2023-06-04
1027,1027,,,2023-06-04
1028,1028,,,2023-06-04
1029,1029,2022-05-06,,2023-06-04
1030,1030,2022-07-21,2022-07-22,2023-06-04
1031,1031,,,2023-06-04
1032,1032,,,2023-06-04
1033,1033,,,2023-06-04
1034,1034,2021-02-14,,2023-06-04
1035,1035,,,2023-06-04
1036,1036,2021-04-05,2021-04-07,2023-06-04
1037,1037,,,2023-06-04
1038,1038,,,2023-06-04
1039,1039,2022-03-30,,2023-06-04
1040,1040,,,2023-06-04
1041,1041,,,2023-06-04
1042,1042,2021-07-20,,2023-06-04
1043,1043,2022-04-27,2022-04-30,2023-06-04
1044,1044,,,2023-06-04
1045,1045,,,2023-06-04
1046,1046,,,2023-06-04
1047,1047,,,2023-06-04
1048,1048,,,2023-06-04
1049,1049,,,2023-06-04
1050,1050,,,2023-06-04
1051,1051,,,2023-06-04
1052,1052,,,2023-06-04
1053,1053,,,2023-06-04
1054,1054,2021-01-17,2021-01-20,2023-06-04
1055,1055,,,2023-06-04
1056,1056,,,2023-06-04
1057,1057,2021-02-17,,2023-06-04
1058,1058,,,2023-06-04
1059,1059,,,2023-06-04
1060,1060,,,2023-06-04
1061,1061,,,2023-06-04
1062,1062,,,2023-06-04
1063,1063,,,2023-06-04
1064,1064,,,2023-06-04
1065,1065,,,2023-06-04
1066,1066,,,2023-06-04
1067,1067,,,2023-06-04
1068,1068,2021-09-21,,2023-06-04
1069,1069,,,2023-06-04
1070,1070,,,2023-06-04
1071,1071,,,2023-06-04
1072,1072,2022-08-11,2022-08-14,2023-06-04
1073,1073,,,2023-06-04
1074,1074,2022-08-25,2022-08-28,2023-06-04
1075,1075,2022-08-10,,2023-06-04
1076,1076,2021-12-04,2021-12-05,2023-06-04
1077,1077,2021-04-09,,2023-06-04
1078,1078,,,2023-06-04
1079,1079,,,2023-06-04
1080,1080,,,2023-06-04
1081,1081,2022-07-08,,2023-06-04
1082,1082,2021-06-10,,2023-06-04
1083,1083,,,2023-06-04
1084,1084,,,2023-06-04
1085,1085,,,2023-06-04
1086,1086,,,2023-06-04
1087,1087,2021-05-20,,2023-06-04
1088,1088,,,2023-06-04
1089,1089,2021-09-16,2021-09-19,2023-06-04
1090,1090,2021-12-02,2021-12-03,2023-06-04
1091,1091,,,2023-06-04
1092,1092,,,2023-06-04
1093,1093,,,2023-06-04
1094,1094,2021-02-18,2021-02-21,2023-06-04
1095,1095,2021-06-12,,2023-06-04
1096,1096,,,2023-06-04
1097,1097,,,2023-06-04
1098,1098,,,2023-06-04
1099,1099,2022-06-24,2022-06-26,2023-06-04
1100,1100,2021-01-22,2021-01-23,2023-06-04
1101,1101,,,2023-06-04
1102,1102,,,2023-06-04
1103,1103,2022-01-05,,2023-06-04
1104,1104,,,2023-06-04
1105,1105,,,2023-06-04
1106,1106,2021-07-25,,2023-06-04
1107,1107,,,2023-06-04
1108,1108,,,2023-06-04
1109,1109,,,2023-06-04
1110,1110,,,2023-06-04
1111,1111,2021-10-16,,2023-06-04
1112,1112,,,2023-06-04
1113,1113,,,2023-06-04
1114,1114,,,2023-06-04
1115,1115,,,2023-06-04
1116,1116,,,2023-06-04
1117,1117,,,2023-06-04
1118,1118,,,2023-06-04
1119,1119,2022-03-03,,2023-06-04
1120,1120,,,2023-06-04
1121,1121,2021-01-28,,2023-06-04
1122,1122,2021-08-29,,2023-06-04
1123,1123,,,2023-06-04
1124,1124,,,2023-06-04
1125,1125,,,2023-06-04
1126,1126,,,2023-06-04
1127,1127,2021-08-01,2021-08-03,2023-06-04
1128,1128,2021-12-01,,2023-06-04
1129,1129,,,2023-06-04
1130,1130,,,2023-06-04
1131,1131,,,2023-06-04
1132,1132,,,2023-06-04
1133,1133,,,2023-06-04
1134,1134,,,2023-06-04
1135,1135,2021-06-22,,2023-06-04
1136,1136,,,2023-06-04
1137,1137,2021-04-30,2021-05-03,2023-06-04
1138,1138,,,2023-06-04
1139,1139,2022-04-11,2022-04-12,2023-06-04
1140,1140,,,2023-06-04
1141,1141,2021-04-09,2021-04-10,2023-06-04
1142,1142,,,2023-06-04
1143,1143,,,2023-06-04
1144,1144,2021-12-12,2021-12-15,2023-06-04
1145,1145,,,2023-06-04
1146,1146,2021-10-27,2021-10-28,2023-06-04
1147,1147,,,2023-06-04
1148,1148,,,2023-06-04
1149,1149,,,2023-06-04
1150,1150,2021-03-27,2021-03-30,2023-06-04
1151,1151,,,2023-06-04
1152,1152,,,2023-06-04
1153,1153,,,2023-06-04
1154,1154,2021-02-25,,2023-06-04
1155,1155,2022-09-06,2022-09-08,2023-06-04
1156,1156,2022-01-09,,2023-06-04
1157,1157,2022-01-17,2022-01-18,2023-06-04
1158,1158,,,2023-06-04
1159,1159,2021-10-15,2021-10-18,2023-06-04
1160,1160,,,2023-06-04
1161,1161,,,2023-06-04
1162,1162,,,2023-06-04
1163,1163,,,2023-06-04
1164,1164,,,2023-06-04
1165,1165,2021-07-24,,2023-06-04
1166,1166,,,2023-06-04
1167,1167,2021-12-12,2021-12-15,2023-06-04
1168,1168,2021-07-28,2021-07-29,2023-06-04
1169,1169,,,2023-06-04
1170,1170,,,2023-06-04
1171,1171,,,2023-06-04
1172,1172,,,2023-06-04
1173,1173,,,2023-06-04
1174,1174,,,2023-06-04
1175,1175,,,2023-06-04
1176,1176,,,2023-06-04
1177,1177,2021-02-02,,2023-06-04
1178,1178,,,2023-06-04
1179,1179,2021-11-14,,2023-06-04
1180,1180,2022-03-01,2022-03-04,2023-06-04
1181,1181,,,2023-06-04
1182,1182,,,2023-06-04
1183,1183,2022-04-02,,2023-06-04
1184,1184,2021-07-18,,2023-06-04
1185,1185,,,2023-06-04
1186,1186,2021-07-31,,2023-06-04
1187,1187,2021-05-02,2021-05-03,2023-06-04
1188,1188,,,2023-06-04
1189,1189,,,2023-06-04
1190,1190,,,2023-06-04
1191,1191,,,2023-06-04
1192,1192,,,2023-06-04
1193,1193,,,2023-06-04
1194,1194,,,2023-06-04
1195,1195,,,2023-06-04
1196,1196,2022-07-13,2022-07-16,2023-06-04
1197,1197,2021-02-27,2021-03-01,2023-06-04
1198,1198,,,2023-06-04
1199,1199,,,2023-06-04
1200,1200,,,2023-06-04
1201,1201,,,2023-06-04
1202,1202,,,2023-06-04
1203,1203,,,2023-06-04
1204,1204,,,2023-06-04
1205,1205,,,2023-06-04
1206,1206,,,2023-06-04
1207,1207,2022-02-23,2022-02-26,2023-06-04
1208,1208,,,2023-06-04
1209,1209,2021-09-06,2021-09-08,2023-06-04
1210,1210,,,2023-06-04
1211,1211,,,2023-06-04
1212,1212,,,2023-06-04
1213,1213,,,2023-06-04
1214,1214,2022-07-27,,2023-06-04
1215,1215,,,2023-06-04
1216,1216,,,2023-06-04
1217,1217,2022-08-21,2022-08-23,2023-06-04
1218,1218,,,2023-06-04
1219,1219,2022-04-04,,2023-06-04
1220,1220,2022-08-13,2022-08-16,2023-06-04
1221,1221,2021-04-06,,2023-06-04
1222,1222,,,2023-06-04
1223,1223,,,2023-06-04
1224,1224,2021-02-07,2021-02-08,2023-06-04
1225,1225,,,2023-06-04
1226,1226,2022-07-18,2022-07-21,2023-06-04
1227,1227,,,2023-06-04
1228,1228,2021-05-12,2021-05-14,2023-06-04
1229,1229,,,2023-06-04
1230,1230,,,2023-06-04
1231,1231,,,2023-06-04
1232,1232,,,2023-06-04
1233,1233,,,2023-06-04
1234,1234,,,2023-06-04
1235,1235,,,2023-06-04
1236,1236,,,2023-06-04
1237,1237,,,2023-06-04
1238,1238,,,2023-06-04
1239,1239,2022-08-23,,2023-06-04
1240,1240,2021-01-15,2021-01-18,2023-06-04
1241,1241,,,2023-06-04
1242,1242,,,2023-06-04
1243,1243,,,2023-06-04
1244,1244,,,2023-06-04
1245,1245,,,2023-06-04
1246,1246,2021-10-16,,2023-06-04
1247,1247,,,2023-06-04
1248,1248,,,2023-06-04
1249,1249,,,2023-06-04
1250,1250,,,2023-06-04
1251,1251,,,2023-06-04
1252,1252,,,2023-06-04
1253,1253,,,2023-06-04
1254,1254,2021-11-11,2021-11-14,2023-06-04
1255,1255,,,2023-06-04
1256,1256,,,2023-06-04
1257,1257,2022-06-28,2022-06-29,2023-06-04
1258,1258,2022-03-20,,2023-06-04
1259,1259,,,2023-06-04
1260,1260,2022-08-27,,2023-06-04
1261,1261,2021-11-18,,2023-06-04
1262,1262,2021-01-17,2021-01-19,2023-06-04
1263,1263,2022-01-01,2022-01-04,2023-06-04
1264,1264,,,2023-06-04
1265,1265,,,2023-06-04
1266,1266,2022-01-25,2022-01-28,2023-06-04
1267,1267,,,2023-06-04
1268,1268,2021-10-17,2021-10-19,2023-06-04
1269,1269,,,2023-06-04
1270,1270,2022-02-02,2022-02-05,2023-06-04
1271,1271,,,2023-06-04
1272,1272,2021-07-07,2021-07-08,2023-06-04
1273,1273,2022-03-23,2022-03-26,2023-06-04
1274,1274,,,2023-06-04
1275,1275,,,2023-06-04
1276,1276,,,2023-06-04
1277,1277,,,2023-06-04
1278,1278,2022-05-11,,2023-06-04
1279,1279,,,2023-06-04
1280,1280,2021-05-11,,2023-06-04
1281,1281,2022-02-16,,2023-06-04
1282,1282,,,2023-06-04
1283,1283,,,2023-06-04
1284,1284,,,2023-06-04
1285,1285,2022-05-20,,2023-06-04
1286,1286,2021-02-10,2021-02-12,2023-06-04
1287,1287,,,2023-06-04
1288,1288,2022-06-01,,2023-06-04
1289,1289,2021-03-01,2021-03-04,2023-06-04
1290,1290,,,2023-06-04
1291,1291,,,2023-06-04
1292,1292,2022-05-19,2022-05-22,2023-06-04
1293,1293,,,2023-06-04
1294,1294,2021-11-14,2021-11-15,2023-06-04
1295,1295,2022-08-31,2022-09-03,2023-06-04
1296,1296,,,2023-06-04
1297,1297,,,2023-06-04
1298,1298,2021-08-12,,2023-06-04
1299,1299,,,2023-06-04
1300,1300,,,2023-06-04
1301,1301,,,2023-06-04
1302,1302,2022-01-27,2022-01-28,2023-06-04
1303,1303,,,2023-06-04
1304,1304,,,2023-06-04
1305,1305,,,2023-06-04
1306,1306,2021-09-05,2021-09-08,2023-06-04
1307,1307,,,2023-06-04
1308,1308,,,2023-06-04
1309,1309,2021-05-04,2021-05-06,2023-06-04
1310,1310,,,2023-06-04
1311,1311,,,2023-06-04
1312,1312,,,2023-06-04
1313,1313,2022-01-13,2022-01-16,2023-06-04
1314,1314,,,2023-06-04
1315,1315,,,2023-06-04
1316,1316,2021-03-15,2021-03-16,2023-06-04
1317,1317,,,2023-06-04
1318,1318,,,2023-06-04
1319,1319,2021-09-06,,2023-06-04
1320,1320,,,2023-06-04
1321,1321,,,2023-06-04
1322,1322,2022-01-21,2022-01-23,2023-06-04
1323,1323,,,2023-06-04
1324,1324,2021-03-04,2021-03-05,2023-06-04
1325,1325,,,2023-06-04
1326,1326,,,2023-06-04
1327,1327,,,2023-06-04
1328,1328,2021-10-14,2021-10-16,2023-06-04
1329,1329,2021-12-07,,2023-06-04
1330,1330,,,2023-06-04
1331,1331,,,2023-06-04
1332,1332,,,2023-06-04
1333,1333,,,2023-06-04
1334,1334,,,2023-06-04
1335,1335,2021-01-22,2021-01-23,2023-06-04
1336,1336,,,2023-06-04
1337,1337,2021-05-25,2021-05-27,2023-06-04
1338,1338,,,2023-06-04
1339,1339,2022-06-30,2022-07-02,2023-06-04
1340,1340,,,2023-06-04
1341,1341,,,2023-06-04
1342,1342,,,2023-06-04
1343,1343,,,2023-06-04
1344,1344,,,2023-06-04
1345,1345,,,2023-06-04
1346,1346,2021-11-29,,2023-06-04
1347,1347,2021-10-14,2021-10-15,2023-06-04
1348,1348,,,2023-06-04
1349,1349,,,2023-06-04
1350,1350,,,2023-06-04
1351,1351,,,2023-06-04
1352,1352,,,2023-06-04
1353,1353,,,2023-06-04
1354,1354,,,2023-06-04
1355,1355,2021-10-30,,2023-06-04
1356,1356,,,2023-06-04
1357,1357,,,2023-06-04
1358,1358,,,2023-06-04
1359,1359,,,2023-06-04
1360,1360,,,2023-06-04
1361,1361,,,2023-06-04
1362,1362,,,2023-06-04
1363,1363,,,2023-06-04
1364,1364,2022-08-01,2022-08-04,2023-06-04
1365,1365,2021-06-07,,2023-06-04
1366,1366,2021-11-11,,2023-06-04
1367,1367,,,2023-06-04
1368,1368,,,2023-06-04
1369,1369,,,2023-06-04
1370,1370,,,2023-06-04
1371,1371,,,2023-06-04
1372,1372,2022-04-05,2022-04-06,2023-06-04
1373,1373,,,2023-06-04
1374,1374,2021-01-28,2021-01-30,2023-06-04
1375,1375,,,2023-06-04
1376,1376,,,2023-06-04
1377,1377,,,2023-06-04
1378,1378,,,2023-06-04
1379,1379,,,2023-06-04
1380,1380,2022-03-14,,2023-06-04
1381,1381,,,2023-06-04
1382,1382,,,2023-06-04
1383,1383,2021-01-09,2021-01-12,2023-06-04
1384,1384,,,2023-06-04
1385,1385,2021-07-15,2021-07-16,2023-06-04
1386,1386,,,2023-06-04
1387,1387,,,2023-06-04
1388,1388,,,2023-06-04
1389,1389,,,2023-06-04
1390,1390,2021-09-11,2021-09-12,2023-06-04
1391,1391,,,2023-06-04
1392,1392,,,2023-06-04
1393,1393,,,2023-06-04
1394,1394,2021-09-27,,2023-06-04
1395,1395,,,2023-06-04
1396,1396,,,2023-06-04
1397,1397,,,2023-06-04
1398,1398,2021-07-21,,2023-06-04
1399,1399,,,2023-06-04
1400,1400,,,2023-06-04
1401,1401,,,2023-06-04
1402,1402,2022-02-28,2022-03-02,2023-06-04
1403,1403,,,2023-06-04
1404,1404,,,2023-06-04
1405,1405,,,2023-06-04
1406,1406,,,2023-06-04
1407,1407,,,2023-06-04
1408,1408,,,2023-06-04
1409,1409,,,2023-06-04
1410,1410,,,2023-06-04
1411,1411,2021-03-22,2021-03-23,2023-06-04
1412,1412,,,2023-06-04
1413,1413,2021-03-04,2021-03-07,2023-06-04
1414,1414,2021-11-07,2021-11-10,2023-06-04
1415,1415,,,2023-06-04
1416,1416,,,2023-06-04
1417,1417,,,2023-06-04
1418,1418,,,2023-06-04
1419,1419,2022-07-02,2022-07-05,2023-06-04
1420,1420,,,2023-06-04
1421,1421,2022-01-16,2022-01-17,2023-06-04
1422,1422,,,2023-06-04
1423,1423,,,2023-06-04
1424,1424,2021-05-09,2021-05-10,2023-06-04
1425,1425,,,2023-06-04
1426,1426,2021-03-27,2021-03-30,2023-06-04
1427,1427,,,2023-06-04
1428,1428,,,2023-06-04
1429,1429,,,2023-06-04
1430,1430,,,2023-06-04
1431,1431,,,2023-06-04
1432,1432,,,2023-06-04
1433,1433,,,2023-06-04
1434,1434,,,2023-06-04
1435,1435,2022-09-03,,2023-06-04
1436,1436,,,2023-06-04
1437,1437,2021-04-27,,2023-06-04
1438,1438,,,2023-06-04
1439,1439,,,2023-06-04
1440,1440,2021-06-08,2021-06-10,2023-06-04
1441,1441,2022-06-20,2022-06-21,2023-06-04
1442,1442,,,2023-06-04
1443,1443,2022-07-13,,2023-06-04
1444,1444,,,2023-06-04
1445,1445,2022-04-21,,2023-06-04
1446,1446,,,2023-06-04
1447,1447,,,2023-06-04
1448,1448,,,2023-06-04
1449,1449,,,2023-06-04
1450,1450,2021-09-29,2021-10-01,2023-06-04
1451,1451,,,2023-06-04
1452,1452,,,2023-06-04
1453,1453,,,2023-06-04
1454,1454,,,2023-06-04
1455,1455,,,2023-06-04
1456,1456,2021-11-13,2021-11-16,2023-06-04
1457,1457,,,2023-06-04
1458,1458,,,2023-06-04
1459,1459,,,2023-06-04
1460,1460,,,2023-06-04
1461,1461,,,2023-06-04
1462,1462,2021-06-25,2021-06-26,2023-06-04
1463,1463,,,2023-06-04
1464,1464,,,2023-06-04
1465,1465,2021-04-08,2021-04-09,2023-06-04
1466,1466,,,2023-06-04
1467,1467,,,2023-06-04
1468,1468,,,2023-06-04
1469,1469,2022-02-17,2022-02-19,2023-06-04
1470,1470,,,2023-06-04
1471,1471,2021-07-17,,2023-06-04
1472,1472,,,2023-06-04
1473,1473,,,2023-06-04
1474,1474,2022-04-25,2022-04-26,2023-06-04
1475,1475,,,2023-06-04
1476,1476,,,2023-06-04
1477,1477,,,2023-06-04
1478,1478,,,2023-06-04
1479,1479,2022-03-29,2022-04-01,2023-06-04
1480,1480,,,2023-06-04
1481,1481,,,2023-06-04
1482,1482,,,2023-06-04
1483,1483,2021-03-09,2021-03-10,2023-06-04
1484,1484,2022-02-16,2022-02-18,2023-06-04
1485,1485,,,2023-06-04
1486,1486,,,2023-06-04
1487,1487,,,2023-06-04
1488,1488,,,2023-06-04
1489,1489,,,2023-06-04
1490,1490,,,2023-06-04
1491,1491,2022-07-15,,2023-06-04
1492,1492,,,2023-06-04
1493,1493,,,2023-06-04
1494,1494,2021-09-05,2021-09-06,2023-06-04
1495,1495,2021-05-08,2021-05-09,2023-06-04
1496,1496,,,2023-06-04
1497,1497,,,2023-06-04
1498,1498,,,2023-06-04
1499,1499,,,2023-06-04
1500,1500,,,2023-06-04
1501,1501,,,2023-06-04
1502,1502,2021-12-05,,2023-06-04
1503,1503,,,2023-06-04
1504,1504,,,2023-06-04
1505,1505,,,2023-06-04
1506,1506,,,2023-06-04
1507,1507,2021-07-03,,2023-06-04
1508,1508,2021-04-01,2021-04-04,2023-06-04
1509,1509,,,2023-06-04
1510,1510,,,2023-06-04
1511,1511,,,2023-06-04
1512,1512,,,2023-06-04
1513,1513,,,2023-06-04
1514,1514,,,2023-06-04
1515,1515,,,2023-06-04
1516,1516,,,2023-06-04
1517,1517,2022-03-09,2022-03-11,2023-06-04
1518,1518,2021-09-27,,2023-06-04
1519,1519,2022-08-24,2022-08-25,2023-06-04
1520,1520,2021-05-21,2021-05-23,2023-06-04
1521,1521,,,2023-06-04
1522,1522,2021-03-18,2021-03-21,2023-06-04
1523,1523,,,2023-06-04
1524,1524,,,2023-06-04
1525,1525,,,2023-06-04
1526,1526,,,2023-06-04
1527,1527,,,2023-06-04
1528,1528,2022-06-29,,2023-06-04
1529,1529,,,2023-06-04
1530,1530,,,2023-06-04
1531,1531,2022-06-18,,2023-06-04
1532,1532,2021-06-10,,2023-06-04
1533,1533,2021-02-27,2021-03-01,2023-06-04
1534,1534,2021-06-22,2021-06-23,2023-06-04
1535,1535,,,2023-06-04
1536,1536,,,2023-06-04
1537,1537,2021-12-27,2021-12-28,2023-06-04
1538,1538,,,2023-06-04
1539,1539,,,2023-06-04
1540,1540,2021-07-08,2021-07-09,2023-06-04
1541,1541,2021-04-08,,2023-06-04
1542,1542,,,2023-06-04
1543,1543,,,2023-06-04
1544,1544,,,2023-06-04
1545,1545,,,2023-06-04
1546,1546,2021-05-18,2021-05-21,2023-06-04
1547,1547,2021-03-04,2021-03-05,2023-06-04
1548,1548,,,2023-06-04
1549,1549,2021-04-08,,2023-06-04
1550,1550,2021-10-23,,2023-06-04
1551,1551,,,2023-06-04
1552,1552,,,2023-06-04
1553,1553,2022-05-19,2022-05-20,2023-06-04
1554,1554,,,2023-06-04
1555,1555,,,2023-06-04
1556,1556,,,2023-06-04
1557,1557,2022-05-26,2022-05-29,2023-06-04
1558,1558,2022-03-29,2022-04-01,2023-06-04
1559,1559,,,2023-06-04
1560,1560,,,2023-06-04
1561,1561,2021-04-27,,2023-06-04
1562,1562,,,2023-06-04
1563,1563,,,2023-06-04
1564,1564,2021-07-09,,2023-06-04
1565,1565,,,2023-06-04
1566,1566,2022-04-08,,2023-06-04
1567,1567,,,2023-06-04
1568,1568,2022-03-25,2022-03-28,2023-06-04
1569,1569,2021-01-19,,2023-06-04
1570,1570,,,2023-06-04
1571,1571,,,2023-06-04
1572,1572,,,2023-06-04
1573,1573,,,2023-06-04
1574,1574,,,2023-06-04
1575,1575,,,2023-06-04
1576,1576,2021-06-11,2021-06-12,2023-06-04
1577,1577,,,2023-06-04
1578,1578,2022-02-07,2022-02-09,2023-06-04
1579,1579,,,2023-06-04
1580,1580,,,2023-06-04
1581,1581,,,2023-06-04
1582,1582,,,2023-06-04
1583,1583,,,2023-06-04
1584,1584,,,2023-06-04
1585,1585,,,2023-06-04
1586,1586,,,2023-06-04
1587,1587,,,2023-06-04
1588,1588,2021-05-17,2021-05-18,2023-06-04
1589,1589,,,2023-06-04
1590,1590,,,2023-06-04
1591,1591,,,2023-06-04
1592,1592,,,2023-06-04
1593,1593,,,2023-06-04
1594,1594,,,2023-06-04
1595,1595,2022-03-18,,2023-06-04
1596,1596,2021-08-22,2021-08-23,2023-06-04
1597,1597,,,2023-06-04
1598,1598,2021-02-24,,2023-06-04
1599,1599,,,2023-06-04
1600,1600,,,2023-06-04
1601,1601,2021-07-31,2021-08-03,2023-06-04
1602,1602,2022-03-30,2022-03-31,2023-06-04
1603,1603,,,2023-06-04
1604,1604,,,2023-06-04
1605,1605,,,2023-06-04
1606,1606,,,2023-06-04
1607,1607,2022-01-08,2022-01-11,2023-06-04
1608,1608,2022-03-11,2022-03-13,2023-06-04
1609,1609,,,2023-06-04
1610,1610,,,2023-06-04
1611,1611,,,2023-06-04
1612,1612,2022-03-25,,2023-06-04
1613,1613,,,2023-06-04
1614,1614,,,2023-06-04
1615,1615,,,2023-06-04
1616,1616,,,2023-06-04
1617,1617,,,2023-06-04
1618,1618,2021-04-03,2021-04-06,2023-06-04
1619,1619,2022-06-23,2022-06-26,2023-06-04
1620,1620,2022-07-21,2022-07-22,2023-06-04
1621,1621,,,2023-06-04
1622,1622,,,2023-06-04
1623,1623,2022-01-18,2022-01-21,2023-06-04
1624,1624,,,2023-06-04
1625,1625,,,2023-06-04
1626,1626,,,2023-06-04
1627,1627,,,2023-06-04
1628,1628,,,2023-06-04
1629,1629,,,2023-06-04
1630,1630,,,2023-06-04
1631,1631,2022-03-18,2022-03-19,2023-06-04
1632,1632,2021-03-26,2021-03-27,2023-06-04
1633,1633,,,2023-06-04
1634,1634,,,2023-06-04
1635,1635,,,2023-06-04
1636,1636,2021-05-17,2021-05-18,2023-06-04
1637,1637,,,2023-06-04
1638,1638,,,2023-06-04
1639,1639,,,2023-06-04
1640,1640,2021-06-10,,2023-06-04
1641,1641,,,2023-06-04
1642,1642,,,2023-06-04
1643,1643,,,2023-06-04
1644,1644,2021-02-16,2021-02-18,2023-06-04
1645,1645,2022-04-14,2022-04-16,2023-06-04
1646,1646,,,2023-06-04
1647,1647,,,2023-06-04
